premise	hypo	label
Juiz decide manter José Sócrates e o empresário Carlos Santos Silva em prisão preventiva.	O empresário Carlos Santos Silva está em prisão domiciliária.	None
Aos cinco minutos de partida, Gabriel arriscou de longe e Marcelo Lomba foi para a defesa.	Aos cinco minutos, Gabriel dominou na entrada da área e soltou a bomba.	None
uh-huh isso é verdade isso é verdade sim	Está certo .	Entailment
Bremer disse que uma iniciativa é lançar um programa nacional de US $ 70 milhões nas próximas duas semanas para limpar bairros e construir projetos comunitários.	Bremer disse que lançaria um programa de US $ 70 milhões nas próximas duas semanas para limpar bairros em todo o Iraque e construir projetos comunitários, mas não deu detalhes.	Paraphrase
Por meio do Sisu, os estudantes participantes do Enem concorrem a vagas de ensino superior em instituições públicas.	Ao todo, 72 instituições públicas de ensino superior estão ofertando 55.571 vagas.	None
O centro contém uma biblioteca, salas de exposições e um centro de estudos dedicado ao grande romancista.	As pessoas podem definitivamente aprender e estudar o grande romancista do centro.	Entailment
Um dos concorrentes directos do Apple Music, o Spotify, diz ter 75 milhões de utilizadores activos e 20 milhões de subscritores pagantes.	No entanto, o Apple Music está ainda longe dos 75 milhões do grande concorrente, o Spotify.	None
A família de motorizações afetados inclui os 1.6 e 2.0 TDI de quatro cilindros.	O 1.2 de três cilindros poderá também estar envolvido na fraude.	None
Eles foram negados a minha entrada no mundo do jornalismo conservador.	Eles não me permitiram relatar como conservador.	Entailment
Um quebra-cabeça final, no entanto, requer explicação.	Explicação é necessária para este quebra-cabeça final.	Entailment
Não se compara jogadores por dinheiro ou por história.	Só que internamente a história não é a que foi contada pelo dirigente.	None
Até o ministro italiano do Meio Ambiente defendeu a marca.	O ministro do ambiente italiano reagiu prontamente a estas ‘acusações’.	None
O autoproclamado Estado Islâmico é uma organização militar e política de ideologia salafista.	É o segundo raide à "capital" do autoproclamado Estado Islâmico em pouco mais de 24 horas.	None
A sindicalização é uma péssima idéia que só piorará as coisas.	Os sindicatos pioram as coisas, são ruins.	Entailment
O PlayStation VR é a próxima aposta da Sony para proporcionar uma experiência imersiva a todos os jogadores.	Paris foi a cidade escolhida pela Sony PlayStation para a apresentação das grandes novidades do próximo ano.	None
Em 2013, a história de como Walt Disney convenceu P.L.	P.L.Travers era completamente contra a adaptação de Walt Disney.	None
A proposta de lei foi encaminhada pelo governo e ainda precisa da apreciação no Senado.	Depois de concluída a análise pelos deputados, ela ainda precisa passar pelo Senado.	None
Rui Vitória irá estrear-se já esta terça-feira na Liga dos Campeões diante do Astana, equipa que também se estreia na prova.	O Benfica prepara a estreia na Liga dos Campeões 2015/16 com toda a gente disponível.	None
Os resultados foram divulgados na reunião de terça-feira em Seattle da American Thoracic Society e serão publicados no New England Journal of Medicine de quinta-feira.	Os resultados do estudo foram divulgados em uma reunião da American Thoracic Society em Seattle e também serão publicados na edição de amanhã do The New England Journal of Medicine.	Paraphrase
O APHIS destaca que a produção comercial de suínos em Sonora é relativamente nova e que os Estados Unidos impõem restrições à importação de suínos e suínos frescos do México há mais de 20 anos.	O APHIS mostra que a produção de carne suína é nova em Sonora.	Entailment
Só no último trimestre, a Apple passou os 11.000 milhões de euros em receitas no mercado chinês.	No último trimestre, a Apple anunciou mais de 11 mil milhões de euros em receitas no mercado chinês.	Paraphrase
Diante da proibição de que manifestantes acompanhassem a votação, deputados do PSOL e do PT deixaram a Assembleia Legislativa antes da votação.	Antes da votação, os deputados do PT e Psol se retiraram da Assembleia Legislativa.	Entailment
A adoração a Rá se tornaria uma das facetas mais importantes da cultura egípcia nos próximos 3.000 anos.	A adoração a Ra era uma das facetas mais importantes da cultura egípcia.	Entailment
Atena se apavora com a missão dada por Tio a Romero.	Ascânio incentiva Atena a tirar a vida de Romero.	None
Morsi chegou ao poder em junho de 2012 e foi derrubado pelos militares em julho de 2013.	A maioria dos condenados à morte desde julho de 2013 são apoiadores de Morsi.	None
Mas ele acrescentou: "Depois que o problema cresceu até uma certa magnitude, nada poderia ter sido feito para impedir que ele caísse fora de controle".	"No entanto, o relatório também nos diz que, uma vez que o problema cresceu até uma certa magnitude, nada poderia ter sido feito para impedir que ele caísse fora de controle".	Paraphrase
A análise subsequente dos planos dos escritórios regionais para melhoria da produtividade levou à conclusão de que sua implementação poderia economizar cerca de US $ 60 milhões anualmente.	Eles concluíram que poderiam economizar cerca de US $ 60 milhões.	Entailment
As autoridades norte-americanas foram contactadas e perceberam que Julian Hernandez seria o rapaz desaparecido há 13 anos.	O pai de Julian, Bobby Hernandez, foi detido, de acordo com as autoridades norte-americanas.	None
A Web Summit vai andar por Lisboa em 2016, 2017 e 2018.	Em 2016, 2017 e 2018, a Web Summit tem nova morada: Lisboa.	Paraphrase
O jogo tornou-se mais disputado, mas também mais faltoso, com pouca qualidade técnica.	E, ao contrário de Jonitán, vai ter muita bola para jogar e pouca pedra para partir.	None
Amrozi disse que os judeus, os EUA e seus aliados têm planos malignos de colonizar países como a Indonésia.	Judeus, americanos e seus aliados tinham planos "malignos" de colonizar nações como a Indonésia, disse Amrozi.	Paraphrase
Erdogan declarara que a democracia é um meio, não um fim.	A conversão do AKP à democracia foi uma necessidade.	None
Só a Inter de Milão, líder do campeonato, tem nove pontos, com campanha 100%.	A Inter de Milão segue no topo da tabela com 9 pontos ganhos.	Entailment
É tudo o que há para isso.	Não há mais nada a saber sobre isso.	Entailment
A aurora boreal é resultado da energia liberada por campos magnéticos solares.	A tempestade acarretou em uma aurora boreal durante várias noites.	None
O novo esforço, Contribuintes Contra a Rechamada, será formalmente lançado quarta-feira diante de um quartel de bombeiros de Sacramento.	Chamado "Contribuintes contra a Rechamada", seria lançado quarta-feira à tarde, diante de um quartel de bombeiros de Sacramento.	Paraphrase
Jorge Mendes ocupa o segundo lugar do ranking da Forbes dos agentes desportivos que mais dinheiro ganharam em 2015.	O português Jorge Mendes está na segunda posição do ranking da Forbes dos agentes desportivos que mais receberam em 2015.	Paraphrase
"Bem, não é tudo o que tenho a dizer!	Eu tenho mais a dizer.	Entailment
Esta rota leva você através de Morne Rouge e Ajoupa Bouillon.	O percurso leva-o até Morne Rouge e Ajoupa Bouillon.	Entailment
O distrito de Beja mantém-se, por causa disso, sob aviso laranja da meteorologia, o segundo mais grave.	O distrito de Beja está sob alerta laranja.	Entailment
Para esta ocasião especial, Sofia Vergara usou um vestido do estilista libanês Zuhair Murad.	Sofia Vergara usou um vestido com assinatura de Zuhair Murad.	Entailment
A confirmação se dá apenas com o pagamento da taxa de R$ 63.	A inscrição do candidato só será admitida após a confirmação do pagamento.	None
Tom Kraynak, gerente de operações e recursos do Conselho de Confiabilidade da Área Centro-Leste, com sede em Canton, Ohio, disse que esse cenário é um entre muitos que os investigadores estão considerando.	Tom Kraynak, gerente de operações e recursos do Conselho de Confiabilidade da Área Centro-Leste de Canton, Ohio, disse que os investigadores estão considerando o cenário.	Paraphrase
Não posso dizer que a minha equipa está neste momento a 100 por cento, porque nunca está.	Neste momento, já conheço como jogam as três equipas.	None
: Segunda lição de Adrin	Adrin aprende uma segunda lição.	Entailment
Para completar o quadro, a poupança tem perdido atratividade frente a outros investimentos por causa da inflação.	A alta da inflação também contribuiu para a perda de atratividade da poupança.	Entailment
Stanford (46-15) enfrenta a Carolina do Sul hoje às 11 da manhã no primeiro jogo da College World Series.	Stanford (46-15) joga na Carolina do Sul (44-20) na sexta-feira no jogo de abertura do torneio de eliminação dupla.	Paraphrase
O Partido Liberal venceu as eleições legislativas no Canadá e pôs fim a uma década de governo conservador.	O Partido Liberal governou o Canadá durante 70 anos no último século.	None
A grande maioria dos negócios terá preço de 20 centavos por contrato ou menos, dependendo da participação em esquemas de incentivo ".	A Eurex disse que "a grande maioria" dos negócios da Eurex US custaria 20 centavos de dólar por contrato ou menos, dependendo da "participação em esquemas de incentivo".	Paraphrase
Autoridades da Casa Branca dizem que o Irã tem uma última chance de cumprir as exigências de inspeção da AIEA.	Um porta-voz da Casa Branca acrescentou que o Irã tinha "uma última chance" de cumprir suas obrigações de desarmamento.	Paraphrase
O triunvirato superou a ideologia e pratica a Realeconomik pura.	Realeconomik é uma nova prática.	Entailment
A nova Miss América, coroada nesta madrugada (14), tem 21 anos e estuda na Mercer University.	Esta madrugada (14) foi coroada a nova Miss EUA.	Entailment
O filme é estrelado por James Brolin como Sr. Reagan e Judy Davis como Sra. Reagan.	Os ganhadores do Emmy e do Globo de Ouro James Brolin e Judy Davis estrelam como Ronald e Nancy Reagan em The Reagans.	Paraphrase
Com ele estava um velho cavalheiro que parecia tolerante, ao ver quem Tommy corou até as raízes dos cabelos.	Tommy ficou vermelho quando viu o velho.	Entailment
As torres gêmeas do hotel, localizadas no final de Diamond Head, em Waikiki, ficam a uma quadra da praia de Kuhio.	À saída da praia de Kuhio, na área de Diamond Head, em Waikiki, é onde o hotel está localizado.	Entailment
Os papéis do BTG Pactual terminaram o pregão na bolsa paulista em baixa de 3,68 por cento.	Procurada, a assessoria do BTG Pactual não comentou o assunto.	None
O Goldman também aumentou seu dividendo trimestral para 12 centavos, de 12 centavos, citando a nova lei tributária.	O Goldman decidiu aumentar seu dividendo trimestral para 12 centavos de dólar por ação, de 12 centavos, citando a recente legislação tributária como o principal fator por trás da mudança.	Paraphrase
Do outro lado da praça, a partir do Muro Ocidental, fica o Bairro Judeu, praticamente destruído durante os combates em 1948.	O bairro judeu foi essencialmente destruído em 1948 durante os combates.	Entailment
Em 2015, o setor acumula uma queda de 16% nas vendas.	As vendas do comércio varejista brasileiro seguem em queda.	None
Os dados dizem respeito à população dos 15 aos 74 anos e foram previamente ajustados de sazonalidade.	Nestas estimativas foi considerada a população dos 15 aos 74 anos e os valores foram previamente ajustados de sazonalidade.	Paraphrase
