premise	hypo	label
SCR systems are primarily made from steel, standard mechanical hardware, and catalyst.	Steel, mechanical hardware and catalyst are the primary materials used to build SCR systems.	Entailment
Fábio Coentrão iniciou "salvamento" de Leonardo Jardim.	Fábio Coentrão estreou-se a marcar com a camisola do emblema do principado.	None
Nearly all of Ford's second-quarter profit came from Ford Credit, which earned a net $401 million, up 21.5 percent.	Nearly all of Ford's second-quarter profit came from its Ford Credit finance arm, which earned $401 million, up 21.5 percent from a year earlier.	Paraphrase
St. Paul Chairman and Chief Executive Jay S. Fishman, 51, will be CEO of the combined company.	Jay Fishman, 51, chairman and chief executive of St Paul, will be chief executive of the combined company.	Paraphrase
In commenting on a draft of this report, the participants of our study	Participants were thrilled to be a part of the study and wanted to leave comments.	None
The tax is recognized as a nonexchange revenue by the entity that is legally entitled to the amount.	Nonexchange revenue is revenue that cannot be transferred.	None
PrimeSense, Polar Rose e Metaio foram outras startups que nos últimos meses juntaram-se às fileiras da Apple.	A Apple já havia comprado várias startups de realidade aumentada, como a PrimeSense, Polar Rose e Metaio.	None
O prefeito do Rio, Eduardo Paes, defendeu a criação do aplicativo.	A informação foi dada pelo prefeito Eduardo Paes em visita às obras nesta terça feira.	None
On April 18, 1996, the Animal and Plant Health Inspection Service (APHIS), Department of Agriculture, published in the Federal Register (61 Fed.	They published a birthday greeting to the head of the Department of Agriculture.	None
O iPhone 6S e o iPhone 6S Plus, que mantêm o mesmo design, tem uma grande mudança de hardware.	A maior novidade dos iPhone 6s e iPhone 6s Plus é o ecrã 3D Touch.	None
Therefore, fees are not recognized as a revenue, a gain, or an other financing source.	Only in China are the fees recognized as a revenue.	None
O nome Nexus 6P, no entanto, apareceu agora pela primeira vez.	O Nexus 6P chega com ainda mais poder de fogo.	None
Even when the exchange detected violations, it often failed to take disciplinary action, the SEC said.	Even when the exchange detected such violations, it "often failed to take appropriate disciplinary actions" against individuals or firms.	Paraphrase
After the tour, we found Jaye Olafson at the cookies and brownies reception on the first floor.	Jaye went to the area that has treats.	Entailment
O filme chega aos cinemas brasileiros no dia 17 de março de 2016.	Filme está marcado para 2016, com a segunda parte no ano seguinte.	None
O cientista Lujendra Ojha criou a teoria de que Marte teria água salgada a correr por baixo da terra de Marte.	O Google assinala a descoberta de água salgada em Marte com um doodle animado.	None
The girl turned up late Sunday at a convenience store in East Palo Alto, about 30 miles from her home.	The girl turned up late Sunday night at an East Palo Alto convenience store about 30 miles from her home.	Paraphrase
Os critérios para escolha, no entanto, nunca foram claros.	Entre os critérios para escolha estão preço e prazo para transferência de tecnologia.	None
This system is used by the Congress and the Executive Branch to set priorities, to allocate resources among alternative uses, to finance these resources, and to assess the economic implications of federal financial activity at an aggregate level.	The system is well-liked by the Executive Branch while Congress finds it incredibly cumbersome to use.	None
EPA found that its stakeholders' interests included how EPA does its core processes-for example, the amount of flexibility it can offer to the regulated community.	The EPA is the environmental protection agency.	None
The conferees also direct the Corporation to submit its 1999 annual case service reports and associated data reports to Congress no later than April 30, 2000.	The Corporation is directed to submit its associated data reports no later than April 30, 2000.	Entailment
The other metrics described in this appendix require that system development work be underway.	Some of the metrics are missing from the appendix.	None
Screening questions can be stand-alone or embedded into general health questionnaires or existing registration, physician, and nurse documentation.	The questions can be embedded in questionnaires or stand alone.	Entailment
7 and 8.1 percent, respectively (again, compared to the CEF 2010 reference case).	The CEF case is used for reference.	Entailment
The IPM is dynamic; it has the capability to use forecasts of future conditions, requirements, and option characteristics to make decisions for the present.	The IPM has the capability to use forecasts of future conditions.	Entailment
It can be a region (Chesapeake Bay water cleanup programs), a nation (democracy in the Philippines), or an organization (UNESCO).	A region, a nation or an organization can be took into consideration.	Entailment
Johnny Depp pode estar com problemas sérios por levar seus dois cães ilegalmente para a Austrália.	O amor do ator Johnny Depp por seus cães pode levá-lo a prisão.	None
46 The program is fiscally unsustainable in its current form, and growing Medicare spending is expected to drive federal government dissaving over the long run.	If Medicare spending increases, federal government is expected to save less as time goes on	Entailment
