premise	hypo	label
Três jogos, três empates para Jürgen Klopp no comando do Liverpool.	É este o balanço de Jürgen Klopp desde que assumiu o comando técnico do Liverpool.	None
Therefore, you're the real jewel thief!	The jewels were worth a million dollars.	None
Por medida de segurança, o safety car foi imediatamente acionado.	No entanto, a corrida ainda permaneceu sob Safety Car.	None
you know i and and you know at a time when they're afraid of their shadow all they need is you know some skunk or something to rub up the outside of the tent they'd be awake all night	Some people are easily spooked when camping.	Entailment
O peditório anual da Liga Portuguesa Contra o Cancro arranca esta sexta-feira e prolonga-se até segunda, dia 2.	O Peditório é uma das ações de angariação mais importantes para Liga Portuguesa Contra o Cancro.	None
Sem mudanças visuais por fora ou por dentro, o Ford Fiesta Sedan 2016 oferece novos pacotes, equipamentos e cores.	A Ford anunciou nesta semana a chegada da linha 2016 do New Fiesta Sedan.	None
yeah i tell you what though if you go price some of those tennis shoes i can see why now you know they're getting up in the hundred dollar range	The tennis shoes have a range of prices.	None
I guess that's all right.	I guess you did a good job.	None
Don't miss the graceful, 19th-century statue of Leda and the Swan in the inner courtyard.	This 19th century statue is considered to be the greatest work ever produced by the artist.	None
Nem as autoridades americanas nem a montadora alemã confirmaram a abertura do inquérito.	Problemas no mercado americano já havia de sobra para a montadora alemã.	None
You should always pay attention to your instincts."	Your instincts are usually correct.	None
These pleasant, but expensive, outings can lay the foundation for your own explorations aboard the cheap but usually comfortable ferries used by the islanders themselves.	These outings are pleasant because if you can afford them then it affirms your wealthiness.	None
The railway line then curves gracefully around Tolo Harbor, an idyllic body of water well-protected from the open sea.	Tolo Harbor is home to a vast amount of fish species.	None
The rain fell as the sun dropped behind the western wall.	As the sun set behind the western wall, rain fell.	Entailment
If Chernomyrdin succeeds in convincing Milosevic to accept enough of NATO's demands to guarantee some sort of deal, he will go down in domestic political history as the man who sold out Serbia.	Chernomyrdin convinced Milosevic to take the agreement NATO is pushing for.	None
Yes, sir, both me and Willum, she called.	Yes, sir, Willum and I were involved in the matter, she said.	None
Figure 6: Unit Delivery Costs as a Function of Volume and Postal Density Derived from a Translog Model with USPS Data	Besides showing unit delivery costs as a function of volume, figure 6 also shows a very beautiful illustration showing the process.	None
Aconselha-se aos utilizadores do Instagram que tenham descarregado a InstaAgent a alterarem as suas passwords.	O ‘InstaAgent’ roubava as passwords dos utilizadores e publicava fotos sem permissão.	None
Specifically, federal organizations must overcome the challenges of effectively linking information technology and management to agency missions, positioning and legitimizing information management leadership, measuring performance, and building capabilities and skills.	Federal Organizations face challenges with linking information technology to agency missions.	Entailment
A Wine Spectator já revelou a lista dos 100 melhores vinhos mundiais e há cinco portugueses em destaque.	A revista “Wine Spectator” já divulgou o top 100 dos melhores vinhos do mundo.	Entailment
Grazi não pode revelar o final da personagem, mas garantiu que “muita coisa vai acontecer ainda”.	Eu ainda quero ter a Grazi como protagonista ou em um outro grande papel.	None
A segunda dose da vacina é imprescindível para que a imunização seja efetivada.	A imunização contra o HPV é gratuita e acontece em três doses.	None
Eles foram enterrados na manhã deste domingo no Cemitério Municipal de Carapicuíba.	O enterro ocorreu no Cemitério Municipal de Carapicuíba.	Entailment
CS's other main division, Financial Services, made a 666 million franc net profit, six percent below the prior quarter.	CS Financial Services made a 666 million franc net profit, six percent less than in the fourth quarter of last year.	Paraphrase
The two sticks hung loose in his hands.	He held on to the sticks.	Entailment
Perched on a hill 3 km/2 miles north of the city, it's less convenient than hotels in the old quarter, but perfect if you've got some time to relax in Segovia and aren't on a whirlwind tour of Castile.	It's on a hill near the city and has amazing views.	None
Rothko's journey into literal and figurative darkness left behind a shimmering trail of canvases that mark for many people the high-water mark of spiritual beauty and emotion in modern art.	Rothko left a lasting impression on many through his art.	Entailment
A divulgação será exclusivamente no formato digital pelo site do Enem.	Este ano, o cartão de confirmação do Enem terá formato digital.	None
Já o Aston Villa enfrenta o Everton, em Liverpool.	O goleiro Guzan voltou a salvar o Aston Villa em dois lances.	None
In fact, he  Gladius Dei, an early story, tells of a strange young man raging in disgust and envy at pornographic art in a gallery window and resolving to bring down a fiery sword on a rotten world.	He tells about a kid who had a lot of feelings at the first time he went to a gallery.	None
The Evolving Structure of Postal and Delivery Industries June 11-14, 1997, Helsinger, Denmark	The postal delivery system is evolving.	Entailment
No mercado da dívida soberana o efeito das palavras de Draghi também foi forte.	Não foi só nas bolsas que o "efeito Draghi" se fez sentir.	None
O Wireless Audio 360 é o novo produto da linha de som para o mercado brasileiro.	Como diferencial, a caixa de som Wireless Audio 360 pode se conectar a dispositivos móveis ou mesmo televisores.	None
Now--the Sather Karf told you what you were to do, of course, but--"  "Wait a minute," Dave suggested.	Now, simply do as you were told by the Sather Karf.	None
No Instagram, a irmã de Kim Kardashian publicou uma fotografia em que aparece deitada no chão, de costas.	Kourtney Kardashian surpreendeu os fãs ao publicar uma fotografia sua totalmente nua nas redes sociais.	None
ENJOY EVERY MOMENT, A CHANCE THAT SHE WILL NEVER HAVE.	She will never get to enjoy the moment because she has no legs.	None
He will be paid $395,000 per year, up from Atkinson's current salary of $361,400.	Dynes will be paid $395,000 a year; Atkinson's salary is $361,400.	Paraphrase
and (3) who should do the federal government's business in the 21st century?	The federal government will maintain a business in the 21st century.	None
A multa para quem entrega a declaração fora do prazo é de 1% ao mês.	Nos últimos anos, o prazo para a entrega ainda não foi prorrogado.	None
