premise	hypo	label
In the majority of domestic violence cases I see, alcohol, drug and mental health problems are at the heart of the problem.	Many domestic violence cases involve outside factors.	Entailment
O terminal Bandeira ficou praticamente vazio após a paralisação de motoristas e cobradores de ônibus.	O motivo foi a paralisação de motoristas e cobradores que reivindicam reajuste salarial.	None
Nem o próprio Paulo Gustavo consegue se decidir entre seus numerosos personagens.	Paulo Gustavo está realmente curtindo a boa fase.	None
He faces up to 10 years in prison and a $250,000 fine if convicted.	If convicted, Parson faces up to 10 years in federal prison and a fine of up to $250,000.	Paraphrase
Power generators will have the flexibility to reduce emissions in the most cost-effective way.	Flexible emission reduction can be done by power generators.	Entailment
Afegãos e sírios constituíram um terço dos 213 mil migrantes que solicitaram a protecção na União Europeia.	Os sírios e os afegãos representam cerca de um terço dos imigrantes que solicitam asilo na União Europeia.	Entailment
Em um mundo cheio de problemas, as mulheres precisam assumir um papel mais importante.	Penso que as mulheres devem assumir um papel mais importante.	Entailment
Se no Nexus 5X a Google não conseguiu apresentar estabilidade, neste seu modelo maior tudo volta ao normal.	Google Nexus 6P segue os passos do Nexus 5X.	None
Ricky Álvarez voltou hoje, dia 17 de Setembro, a ser associado à equipa do Futebol Clube do Porto.	Nas suas três temporadas na equipa de Milão, Ricky participou em 90 jogos e apontou 14 golos.	None
Broomhead was assigned to 2nd Squadron, 3rd Armor Cavalry Regiment, based at Fort Carson.	Broomhead, 34, was assigned to the 2nd Squadron, 3rd Armored Cavalry Regiment.	Paraphrase
O Barcelona anunciou esta segunda-feira que chegou a acordo com Rafinha para renovar contrato até 30 de junho de 2020.	O brasileiro Rafinha Alcântara renovou contrato com o Barcelona.	Entailment
That truck was spotted in the Campbells Creek area, fitting that description, Morris said.	A black pickup truck was also seen in the Campbells Creek area, Morris said.	Paraphrase
A nationally known itinerant computer hacker faces a federal arrest warrant on a sealed federal complaint in New York, a federal defender in California said Friday.	A nationally known computer hacker is being sought on a federal arrest warrant stemming from a sealed complaint in New York, a federal defender in California said Friday.	Paraphrase
A equipa de Dortmund apenas igualará os 15 pontos do Bayern se vencer na receção ao Bayer Leverkusen.	O Borussia Dortmund, agora vice-líder, só entra em campo no domingo, contra o Bayer Leverkusen.	None
A receptora é uma mulher de 22 anos de idade, que tem uma doença hepática.	Quem recebeu a doação foi uma jovem, de 22 anos, que tem uma doença hepática.	Paraphrase
The agency offers forms for renters to try to get their security deposit returned, and forms for people who want to get divorced or modify their divorce decree.	The agency offers forms that can help renters get their deposits back.	Entailment
O juiz Carlos Alexandre aceita a proposta do MP para que o ex-motorista de José Sócrates passe de prisão preventiva para domiciliária.	José Sócrates está actualmente em prisão domiciliária sem pulseira electrónica.	None
São 17 objetivos, com 169 metas universais para países desenvolvidos e em desenvolvimento.	O debate tem como objetivo traçar novas metas para o desenvolvimento sustentável.	None
LSC's first report on this activity is due in March of 2002.	This activity will be reported by LSC in March of 2002.	Entailment
Há alguns meses, o Google abriu seu próprio serviço de compra de domínios, conhecido como Google Domains.	Afinal, absolutamente todos os serviços oferecidos pelo Google utilizam o mesmo domínio google.com.	None
The second row shows the bill/payment mail that comes from the NHH-to-HH (Non-household-to-Household) sector.	The NHH-to-HH sector's bill/payment mail is found on the second row.	Entailment
No ataque, Luan é outro que volta ao time – estava com o grupo olímpico brasileiro.	Luan esteve fora para servir a Seleção Brasileira olímpica.	Entailment
Em troca, as restantes potências comprometem-se a reduzir as sanções económicas ao país.	Em troca, as sanções contra o Irão serão levantadas de forma faseada.	None
This CIO acknowledges, however, that his company does not spend enough on training.	This CIO believes that his company does not spend enough on training.	Entailment
O míssil terá sido disparado do leste da Ucrânia, avança o jornal citando três fontes próximas da investigação.	De acordo com a investigação, o míssil foi lançado de território controlado pela Ucrânia.	Entailment
"The message is: If an individual is thinking of getting a flu shot, they shouldn't wait.	"The message to the public is: If you are thinking of getting a flu shot, don't wait any longer," he said. "	Paraphrase
Eles contaram que estavam na avenida quando foram surpreendidos por pessoas armadas.	Testemunhas contaram que duas pessoas chegaram ao local e atiraram contra os dois.	None
O processo era longo e, em alguns casos, demorava mais de cinco anos.	Antes, eram exigidas cinco testemunhas para dar contiuidade no processo.	None
Desde 1996 que é deputado na Assembleia Legislativa da Madeira, eleito pelo PCP, partido de que passou a ser coordenador.	É deputado na Assembleia Legislativa Regional da Madeira desde 1996.	Entailment
A exoneração dele também foi publicada e assinada pela presidente Dilma Rousseff no Diário Oficial de segunda.	A nomeação foi publicada no Diário Oficial da União de terça-feira (21).	None
She said Jane Doe's lawyers asked Verizon to withhold her name because she was planning on challenging the subpoena.	Jane Doe, deciding to fight the subpoena, asked Verizon to withhold her name.	Paraphrase
Segundo a Re/code, será o actual CEO interino, Jack Dorsey, quem dirigirá a empresa.	Mas ao que parece, o CEO Jack Dorsey poderá querer mudar isso.	None
O vice-governador do BCE avisa que o Banco Central Europeu está a fazer tudo o que pode.	O vice-governador defende que a Europa precisa de imigrantes, para fazer crescer a economia.	None
A Justiça condenou o ex-tesoureiro do PT João Vaccari Neto a 15 anos de prisão nas investigações da Lava Jato.	O ex-tesoureiro do PT João Vaccari Neto está preso desde abril.	None
She said that her central security group had recognized that policies, no matter how detailed, could never address every scenario that might lead to a security incident.	Policies are inadequate for providing blanket coverage of all scenarios.	Entailment
"We are in the process of a thorough internal review with the assistance of outside professionals," she said in the statement.	Strong Financial released a statement Wednesday night: "We are in the process of a thorough internal review.	Paraphrase
A Polícia Federal indiciou nesta segunda-feira mais 22 pessoas investigadas na Operação Lava Jato.	Os três ex-parlamentares foram presos na 11ª fase da Operação Lava Jato.	None
Por outro lado, outros tiveram suplementos que lhes permitiram respirar melhor e com mais tranquilidade.	Uns tiveram suplementos que lhes permitiram respirar melhor, para outros os suplementos foram-lhes servidos pela negativa.	None
"The discovery that the MAP bug is present in the vast majority of Crohn's sufferers means it is almost certainly causing the intestinal inflammation," it said in a statement.	The researchers say that the fact the MAP bug is present in the vast majority of Crohns sufferers means it is almost certainly causing the intestinal inflammation.	Paraphrase
A Sony confirmou que os seus estúdios first-party não vão trabalhar mais para títulos PS Vita.	De momento, os estúdios first-party não têm títulos em produção para a PS Vita.	Entailment
As of Wednesday, there were 65 probable SARS cases in the Toronto region.	As of Monday, there were 66 probable cases in and around Toronto, a city of 4 million people.	Paraphrase
Two brothers who were among seven Portland suspects accused of aiding terrorists have decided to plead guilty to conspiring to aid al-Qaida and the Taliban, officials said Wednesday.	Two brothers who were among seven people accused of aiding terrorists pleaded guilty yesterday to charges of conspiring to help Al Qaeda and the Taliban during the war in Afghanistan.	Paraphrase
